#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	286	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	56	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	232	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	252	1	0.4	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	15	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	314	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	304	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	10132	10	0.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	159	1	0.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC73_PLASMIDPFC9_DESCSUPERCOIL_TX_PRIMERFIXED	Neg	GH	5593	4	0.1	PEAK_TEMP
PBEH2_BCBC74_PLASMIDPFC9_DESCSUPERCOIL_TX_RH1_PRIMERFIXED	Neg	GH	7103	21	0.3	PEAK_TEMP
PBEH2_BCBC75_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_PRIMERFIXED	Neg	GH	7661	1	0	PEAK_TEMP
PBEH2_BCBC76_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_RH1_PRIMERFIXED	Neg	GH	9179	24	0.3	PEAK_TEMP
PBEH2_BCBC77_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_PRIMERFIXED	Neg	GH	4427	1	0	PEAK_TEMP
PBEH2_BCBC78_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_RH1_PRIMERFIXED	Neg	GH	7504	29	0.4	PEAK_TEMP
PBEH2_BCBC79_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_PRIMERFIXED	Neg	GH	7313	0	0	PEAK_TEMP
PBEH2_BCBC80_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_RH1_PRIMERFIXED	Neg	GH	12012	22	0.2	PEAK_TEMP
PBEH2_BCBC81_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8	Neg	GH	1540	11	0.7	PEAK_TEMP
PBEH2_BCBC82_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8_RH1	Neg	GH	923	0	0	PEAK_TEMP
PBEH2_BCBC83_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11	Neg	GH	1035	17	1.6	PEAK_TEMP
PBEH2_BCBC84_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11_RH1	Neg	GH	853	0	0	PEAK_TEMP
PBEH2_BCBC85_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX	Neg	GH	1861	4	0.2	PEAK_TEMP
PBEH2_BCBC86_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_RH1	Neg	GH	729	0	0	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX	Neg	GH	1415	57	4	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX	Neg	GH	4741	34	0.7	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX	Neg	GH	2512	21	0.8	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX	Neg	GH	2672	19	0.7	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX	Neg	GH	673	11	1.6	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX	Neg	GH	1357	14	1	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX	Neg	GH	77	2	2.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX_RH1	Neg	GH	789	17	2.2	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX_RH1	Neg	GH	3006	19	0.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX_RH1	Neg	GH	1870	43	2.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1	Neg	GH	2151	19	0.9	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX_RH1	Neg	GH	757	35	4.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX_RH1	Neg	GH	1542	20	1.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_RH1	Neg	GH	344	78	22.7	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX	Neg	GH	2468	4	0.2	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX	Neg	GH	5605	2	0	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX	Neg	GH	6767	6	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX	Neg	GH	2995	3	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX	Neg	GH	1056	1	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX	Neg	GH	2922	2	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX	Neg	GH	75	0	0	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX_RH1	Neg	GH	1798	0	0	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX_RH1	Neg	GH	4365	3	0.1	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX_RH1	Neg	GH	5291	7	0.1	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX_RH1	Neg	GH	2628	2	0.1	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX_RH1	Neg	GH	1011	2	0.2	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX_RH1	Neg	GH	2572	6	0.2	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX_RH1	Neg	GH	447	66	14.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT	Neg	GH	136	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT	Neg	GH	125	2	1.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT	Neg	GH	74	1	1.4	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT	Neg	GH	649	2	0.3	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT	Neg	GH	98	1	1	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT	Neg	GH	78	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT	Neg	GH	171	1	0.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT	Neg	GH	41	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT	Neg	GH	95	2	2.1	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT	Neg	GH	166	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT	Neg	GH	58	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT	Neg	GH	102	5	4.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT	Neg	GH	108	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT	Neg	GH	186	2	1.1	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT	Neg	GH	109	2	1.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT	Neg	GH	104	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT	Neg	GH	80	4	5	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT	Neg	GH	248	2	0.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT	Neg	GH	86	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT	Neg	GH	308	2	0.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT	Neg	GH	87	12	13.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT	Neg	GH	201	4	2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT	Neg	GH	223	2	0.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT	Neg	GH	683	2	0.3	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT	Neg	GH	1837	37	2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT	Neg	GH	107	1	0.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT	Neg	GH	464	4	0.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT	Neg	GH	294	1	0.3	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT	Neg	GH	148	0	0	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT	Neg	GH	97	1	1	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT	Neg	GH	345	8	2.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT_RH1	Neg	GH	69	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT_RH1	Neg	GH	75	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT_RH1	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT_RH1	Neg	GH	503	2	0.4	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT_RH1	Neg	GH	40	1	2.5	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT_RH1	Neg	GH	45	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT_RH1	Neg	GH	104	2	1.9	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT_RH1	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT_RH1	Neg	GH	48	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT_RH1	Neg	GH	116	3	2.6	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT_RH1	Neg	GH	46	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT_RH1	Neg	GH	43	1	2.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT_RH1	Neg	GH	50	1	2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT_RH1	Neg	GH	84	1	1.2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT_RH1	Neg	GH	53	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT_RH1	Neg	GH	49	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1	Neg	GH	40	2	5	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1	Neg	GH	138	1	0.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1	Neg	GH	47	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1	Neg	GH	359	8	2.2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1	Neg	GH	50	3	6	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1	Neg	GH	110	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1	Neg	GH	120	1	0.8	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1	Neg	GH	532	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1	Neg	GH	1984	24	1.2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT_RH1	Neg	GH	50	1	2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT_RH1	Neg	GH	366	5	1.4	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT_RH1	Neg	GH	162	1	0.6	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT_RH1	Neg	GH	79	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT_RH1	Neg	GH	44	0	0	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT_RH1	Neg	GH	307	18	5.9	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT	Neg	GH	219	1	0.5	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT	Neg	GH	269	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT	Neg	GH	110	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT	Neg	GH	789	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT	Neg	GH	118	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT	Neg	GH	137	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT	Neg	GH	284	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT	Neg	GH	149	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT	Neg	GH	233	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT	Neg	GH	117	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT	Neg	GH	117	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT	Neg	GH	198	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT	Neg	GH	254	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT	Neg	GH	175	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT	Neg	GH	177	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT	Neg	GH	87	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT	Neg	GH	370	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT	Neg	GH	148	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT	Neg	GH	467	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT	Neg	GH	115	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT	Neg	GH	363	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT	Neg	GH	397	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT	Neg	GH	810	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT	Neg	GH	1986	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT	Neg	GH	177	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT	Neg	GH	606	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT	Neg	GH	460	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT	Neg	GH	249	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT	Neg	GH	121	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT	Neg	GH	209	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT_RH1	Neg	GH	170	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT_RH1	Neg	GH	215	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT_RH1	Neg	GH	101	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT_RH1	Neg	GH	626	1	0.2	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT_RH1	Neg	GH	134	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT_RH1	Neg	GH	122	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT_RH1	Neg	GH	263	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT_RH1	Neg	GH	45	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT_RH1	Neg	GH	153	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT_RH1	Neg	GH	201	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT_RH1	Neg	GH	134	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT_RH1	Neg	GH	99	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT_RH1	Neg	GH	159	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT_RH1	Neg	GH	236	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT_RH1	Neg	GH	161	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT_RH1	Neg	GH	142	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT_RH1	Neg	GH	70	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT_RH1	Neg	GH	309	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT_RH1	Neg	GH	126	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT_RH1	Neg	GH	461	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT_RH1	Neg	GH	101	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT_RH1	Neg	GH	275	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT_RH1	Neg	GH	301	1	0.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT_RH1	Neg	GH	629	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT_RH1	Neg	GH	1815	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT_RH1	Neg	GH	114	1	0.9	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT_RH1	Neg	GH	476	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT_RH1	Neg	GH	461	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT_RH1	Neg	GH	197	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT_RH1	Neg	GH	103	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT_RH1	Neg	GH	80	2	2.5	PEAK_TEMP
